ID,Gender,Race,Age_at_Release,Residence_PUMA,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
2361,1,0,40,14,1,0,2,2,3.5,10,1,1,5,1,5,0,0,3,3,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6,3,2,0.887902331,0.405382908,1,0
2362,1,0,55,7,6.082216088,0,3,3,0.5,4,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,0,2,0,0.635217391,0,0
2363,1,1,40,6,3,1,3,3,3.5,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,10,0,1,0.985276074,0.448159509,0,0
2364,1,1,55,5,8,2,3,3,1.5,10,6,3,5,2,5,1,0,3,4,1,3,1,0,1,0,0,1,1,0,0,0,1,0,1,4,5,0,0,0.538812785,2.501712329,1,1
2365,1,1,55,9,4,0,3,3,1.5,10,5,3,5,1,0,0,1,3,2,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,4,5,0,0,0.798701299,1,1,1
2366,1,1,55,4,6,1,1,1,3.5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,0,3,0,0.635217391,1,0
2367,1,1,35,8,8,2,3,3,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.860742706,0.484416446,0,1
2368,1,1,40,18,6,2,1,1,3.5,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0.475728155,0.635217391,0,0
2369,1,1,55,3,5,0,1,1,3.5,5,1,3,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0.908163265,0.372704082,0,0
2370,1,0,55,18,10,1,0,0,3.5,10,2,3,5,2,5,0,0,2,2,1,3,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,1,1,0,1
2371,1,1,55,4,1,1,0,0,3.5,3,4,2,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4,8,0,0,0.994285714,1,1,1
2372,1,1,40,19,4,1,0,0,2.5,7,4,1,2,0,5,0,0,1,3,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,4,3,1,0,0.989106754,1.591503268,0,0
2374,1,1,35,15,6.082216088,1,1,1,3.5,4,2,3,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635135135,1,1,1
2375,1,0,35,17,3,0,1,1,1.5,10,3,1,4,1,5,1,0,3,3,0,3,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,0.987654321,0.563657407,0,0
2376,1,1,35,20,7,1,3,3,0.5,3,3,3,0,1,1,0,0,3,2,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,4,10,0,3,1,2,0,1
2377,1,0,55,11,4,1,0,0,3.5,4,5,3,0,1,1,0,1,2,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,5,0,1,0.926136364,1.383522727,0,0
2378,1,1,55,20,3,1,1,1,3.5,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,10,3,1,0,0.635217391,0,0
2379,1,1,55,22,4,1,2,2,3.5,5,1,3,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,3,0,1
2381,1,1,30,19,5,0,1,1,1.5,7,0,2,2,2,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.760964912,0.800986842,0,0
2382,1,1,55,9,4,0,0,0,1.5,3,6,0,0,1,1,0,0,2,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
2383,0,0,35,16,10,0,0,0,1.5,7,6,0,4,4,2,0,0,3,4,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0.966830467,0.448710074,0,0
2384,1,0,35,22,10,1,2,2,1.5,10,6,0,3,5,5,1,0,3,4,0,2,2,1,0,0,0,0,1,1,0,0,1,1,0,4,0,0,1,0.865168539,2,0,1
2385,0,1,55,1,9,1,0,0,2.5,10,2,2,5,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1
2386,1,1,35,14,5,1,2,2,3.5,5,6,3,3,0,2,0,0,1,2,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0
2387,1,1,45,3,8,0,3,3,3.5,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,0,0.635217391,0,0
2388,1,1,30,11,8,1,2,2,0.5,10,6,1,5,3,5,1,0,3,4,1,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2389,0,0,55,17,5,0,0,0,0.5,10,6,0,5,3,5,0,0,3,4,0,3,2,1,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,0,0,1
2390,1,0,55,19,5,0,3,3,3.5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,2,0.100395257,0.288735178,0,1
2391,1,0,45,10,2,0,3,3,0.5,10,6,1,4,3,5,1,0,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,5,3,0,0,0,0,0
2392,1,1,55,9,6.082216088,0,2,2,3.5,10,6,2,5,1,5,0,0,3,4,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,1,0,35,24,5,2,0,0,1.5,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,1
2395,1,1,40,20,10,1,3,3,2.5,5,0,0,2,3,1,0,1,2,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0.159574468,0.597790507,0,1
2396,1,1,55,22,2,1,2,2,1.5,3,3,0,5,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.988745981,0.58721865,0,1
2397,1,1,45,4,8,2,2,2,1.5,10,6,1,5,1,5,0,0,3,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,9,1,3,0.567699837,0.595840131,0,1
2398,1,1,30,18,1,0,0,0,2.5,8,6,0,1,5,5,0,0,3,4,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.916913947,1,0,1
2399,1,1,35,22,5,1,1,1,3.5,7,4,3,4,0,0,1,0,3,2,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,4,7,3,1,0.155268022,0.675138632,0,1
2400,1,1,35,23,4,0,1,1,0.5,8,5,0,1,5,1,0,0,0,4,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,10,2,0,0,0,1,1
2401,0,1,35,3,9,1,3,3,1.5,10,2,0,5,0,5,0,0,3,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,9,0,0,0.356012658,1.15585443,0,1
2402,1,1,30,18,9,1,2,2,2.5,10,4,2,5,1,3,1,0,3,2,1,3,1,0,0,0,1,0,1,0,1,0,1,0,1,4,0,0,3,0.204761905,0.347857143,0,1
2403,1,1,35,14,6,0,3,3,1.5,4,6,0,0,5,3,0,0,3,2,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,1,1,0.646460177,0,0
2404,1,1,30,25,6,0,3,3,1.5,10,6,2,2,5,5,0,1,3,2,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,4,2,0,0,1,0.868608799,0,0
2405,1,0,55,17,10,0,3,3,1.5,10,6,3,5,2,4,0,1,3,4,1,3,0,1,0,1,1,0,1,1,1,0,0,0,0,4,0,0,2,1,0.749230769,0,0
2406,1,1,30,9,1,0,3,3,2.5,10,6,3,5,1,5,1,0,3,4,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,10,1,0,0,0,0,1
2407,1,1,30,21,6,0,1,1,0.5,10,5,0,5,2,5,0,0,3,3,0,3,2,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0.65060241,1,0,1
2408,1,0,35,17,8,2,2,2,1.5,10,3,0,5,5,3,0,0,3,4,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.399802891,0,0
2409,1,0,40,24,8,2,3,3,3.5,7,5,1,5,2,4,1,0,0,4,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0.635217391,0,0
2410,1,1,30,16,6,1,0,0,1.5,4,3,1,1,0,5,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,0,0,1
2411,1,0,55,12,3,0,1,1,2.5,8,6,0,0,5,5,0,0,2,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.318032787,0.239508197,0,1
2412,1,0,30,7,5,0,2,2,1.5,5,6,3,3,2,5,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011551155,0.301361386,0,1
2413,1,0,30,24,5,0,0,0,0.5,4,3,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
2414,1,1,45,1,5,0,0,0,1.5,10,6,0,2,4,5,0,0,3,4,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
2415,1,1,45,12,9,0,3,3,3.5,10,6,3,5,1,1,1,0,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0.739130435,1,0,1
2416,1,1,40,19,7,0,3,3,2.5,6,1,1,0,5,2,0,0,3,1,1,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0.839657283,0.447062424,0,1
2417,1,0,55,12,4,0,0,0,3.5,10,6,3,4,0,5,1,0,3,4,1,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
2418,1,1,35,2,5,0,1,1,0.5,8,5,2,1,1,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,1,0.981854839,0,0
2419,1,0,30,14,4,0,0,0,0.5,10,4,2,4,2,3,0,0,3,3,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1
2420,1,1,45,7,5,1,3,3,3.5,10,1,1,5,2,1,0,0,3,0,0,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0.044148563,0.255956552,0,1
2421,1,1,45,6,6,2,0,0,1.5,10,5,3,5,0,4,0,1,3,1,1,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.175337187,0.703757225,0,1
2422,1,1,40,5,10,1,1,1,1.5,10,5,1,5,0,5,0,0,3,4,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2423,1,1,30,10,6.082216088,0,0,0,0.5,7,6,2,2,3,5,1,0,1,4,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1
2424,1,0,40,12,5,0,3,3,1.5,10,6,3,5,1,5,1,0,3,4,1,3,1,0,1,0,0,1,1,0,1,0,1,1,1,4,0,0,3,0,0,0,0
2425,1,1,40,8,3,0,3,3,0.5,10,6,2,5,4,5,1,0,3,4,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2426,1,1,55,14,8,0,1,1,2.5,10,6,3,5,5,5,0,0,3,4,1,3,2,1,0,0,0,1,1,1,1,0,0,0,0,0,3,2,0,0.223684211,0.480592105,0,1
2427,1,1,35,20,6,0,3,3,3.5,4,1,0,1,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.475728155,0.635217391,0,0
2428,1,0,40,17,4,0,0,0,1.5,9,6,1,5,4,5,1,0,3,4,1,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.408099688,1.137850467,0,1
2429,1,1,35,18,5,1,1,1,1.5,8,6,3,0,2,5,1,0,1,4,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,1,3,0,0.049180328,1,0,1
2430,1,1,40,20,8,2,2,2,1.5,10,4,1,3,5,1,0,0,3,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.369458128,0.599753695,0,1
2431,1,1,55,19,9,1,3,3,3.5,10,4,1,2,5,5,0,1,3,3,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,4,10,2,3,0.999174917,0.301361386,0,0
2432,1,1,30,21,7,2,0,0,1.5,6,5,0,0,4,4,0,1,1,3,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,10,3,0,0.994652406,0.390641711,0,0
2433,1,1,40,19,7,0,3,3,1.5,10,6,3,5,0,5,1,0,2,4,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,3,0,0,0,0,1
2434,1,1,55,5,1,0,0,0,3.5,10,4,1,1,5,5,0,0,2,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0
2435,1,1,40,11,8,2,2,2,3.5,10,6,3,5,5,5,0,1,3,4,1,3,2,1,0,1,0,0,0,0,1,0,1,1,1,4,0,0,1,0,0,0,1
2436,1,1,30,20,10,1,3,3,1.5,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,1,0.011995638,0.398309706,0,1
2437,1,1,45,5,9,2,0,0,1.5,10,4,2,5,2,2,0,0,3,1,1,3,0,1,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1
2438,1,1,30,8,6,2,3,3,1.5,5,5,1,3,0,3,0,0,3,3,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.910828025,0.775477707,0,1
2439,1,1,40,2,4,0,3,3,3.5,10,6,3,3,5,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,1,0.8757526,0.399835796,0,0
2440,1,1,40,2,7,0,1,1,1.5,10,4,3,1,4,5,1,0,2,1,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.411229135,0.277124431,0,1
2441,1,0,40,12,5,0,3,3,0.5,10,5,0,5,2,2,0,0,3,4,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.187804878,0,0
2442,1,1,40,11,7,2,0,0,3.5,10,6,1,5,5,3,0,1,3,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.890410959,0.714774951,0,1
2443,1,0,35,13,8,2,2,2,0.5,10,6,3,1,4,5,1,1,1,4,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2444,1,1,30,10,7,2,1,1,0.5,9,5,0,2,1,5,0,1,3,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,4,2,2,2,0.605172414,1.889224138,0,0
2445,1,0,35,24,7,1,1,1,3.5,7,6,0,5,1,5,0,1,1,4,0,3,0,1,0,1,0,0,1,0,1,1,1,0,0,4,0,0,0,0.922222222,1,0,1
2446,1,1,55,5,3,0,0,0,1.5,10,6,3,5,5,5,1,0,3,3,1,3,2,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0.87804878,1,0,1
2447,0,1,55,5,7,0,0,0,3.5,8,1,1,5,0,3,0,0,3,1,1,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.986413043,0.992527174,0,0
2448,1,0,45,5,10,1,3,3,2.5,10,6,2,5,5,2,1,1,3,2,1,3,2,1,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,0.155844156,1,0,1
2449,1,0,35,3,5,0,2,2,0.5,6,3,0,5,2,2,0,0,3,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.619733925,1,0
2451,1,1,45,6,8,1,0,0,3.5,6,2,1,5,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.25974026,0.451762523,0,0
2452,1,0,30,24,9,1,2,2,3.5,7,5,2,2,5,2,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,3,0.665280665,0.151871102,0,0
2453,0,0,45,16,9,1,2,2,1.5,6,4,2,2,2,5,1,1,3,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,10,0,3,0.990291262,0.506588072,0,0
2454,1,0,40,10,3,0,2,2,0.5,6,2,0,2,5,1,0,0,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.918918919,3,0,1
2455,1,0,45,16,5,2,2,2,2.5,10,6,2,5,2,2,1,0,2,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0.907185629,0.729041916,1,0
2456,0,1,55,24,6,2,0,0,1.5,10,2,3,5,3,2,0,0,3,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,1
2457,0,0,35,22,6,2,0,0,1.5,10,2,2,5,1,2,0,0,2,1,1,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.997333333,0.974,1,1
2458,1,1,45,18,6,1,3,3,3.5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.635217391,1,0
2459,1,1,35,3,1,0,2,2,3.5,10,5,1,5,5,5,0,1,3,4,0,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,1
2460,1,1,55,23,10,1,3,3,2.5,10,4,2,5,0,5,0,1,3,3,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
2461,1,1,30,8,6.082216088,1,3,3,3.5,7,1,0,1,3,5,0,0,3,2,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.795454545,1,0,1
2462,1,1,45,15,3,0,0,0,1.5,10,1,0,4,3,5,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2463,1,1,55,4,2,1,0,0,1.5,9,2,3,5,1,0,1,0,3,0,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,2,0.791687284,0.722909451,0,0
2464,1,1,55,5,5,0,0,0,3.5,10,3,0,5,0,2,0,1,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.29622871,0,0
2465,1,0,40,16,9,0,0,0,3.5,9,3,1,5,2,1,0,1,2,4,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,1,0.458536585,1,0,1
2466,1,0,30,17,6,2,1,1,1.5,6,6,0,1,1,5,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.02133922,0.268763797,0,1
2467,1,0,45,24,4,1,3,3,1.5,2,3,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0.848257006,0.249658237,1,0
2468,1,1,40,19,1,0,1,1,3.5,10,6,3,4,4,5,0,1,3,3,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2469,1,0,40,17,7,2,1,1,1.5,10,6,1,5,4,4,0,0,1,4,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,9,3,1,0,0,0,1
2470,1,1,40,11,8,0,0,0,1.5,7,6,2,4,2,0,0,0,2,2,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1
2471,1,0,55,7,6,2,1,1,2.5,10,6,3,2,1,5,1,0,3,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,2,1,0.76572327,1,1
2472,1,1,45,3,9,1,3,3,3.5,10,0,3,5,2,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.814249364,0.185877863,1,0
2473,1,1,40,21,7,0,2,2,0.5,10,1,1,1,5,4,0,0,2,2,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,1,2,0,0
2474,1,1,45,6,1,0,3,3,3.5,3,3,2,1,1,2,1,0,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.991440799,1.042082739,0,0
2475,1,1,40,18,7,1,0,0,3.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949275362,1,0,1
2476,0,0,45,15,3,0,0,0,0.5,10,6,0,2,5,3,0,0,2,4,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1
2477,1,0,35,20,10,1,0,0,0.5,6,1,2,3,0,0,0,1,2,0,1,2,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0,1
2478,1,0,30,14,5,0,0,0,0.5,6,3,0,5,1,3,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1
2479,1,1,55,3,5,0,3,3,3.5,6,1,0,3,3,0,0,0,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1
2480,1,1,30,22,8,2,0,0,1.5,5,6,1,1,5,4,0,0,3,4,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,7,1,0,0.962296487,1.251928021,0,0
2481,1,0,45,18,4,0,0,0,3.5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.635217391,0,0
2482,1,0,40,13,3,0,1,1,0.5,10,6,3,5,1,5,1,0,3,4,1,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2483,1,1,35,19,6,1,2,2,1.5,10,5,3,2,0,5,0,0,3,4,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,2,6,0,0,0,0,0,0
2484,1,0,40,17,8,0,0,0,2.5,10,5,1,5,3,4,0,0,3,2,0,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,6,0,2,1,3,1,1
2485,1,1,55,11,6,2,2,2,1.5,10,6,1,5,0,1,0,0,3,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.340400746,1,0
2486,1,0,45,24,7,2,3,3,2.5,6,1,0,4,1,2,1,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2487,1,0,45,16,8,2,3,3,3.5,10,6,3,5,5,4,1,0,3,4,0,3,2,1,0,1,0,0,1,1,0,0,0,0,0,0,6,0,1,0.475728155,0.635217391,0,0
2488,1,1,40,6,8,0,3,3,2.5,10,6,0,2,5,3,0,1,2,4,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,6,0,1,1,3,0,0
2489,1,0,35,8,4,0,0,0,1.5,6,6,1,2,4,1,0,0,3,4,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.623333333,0,0
2490,1,1,40,25,6.082216088,0,0,0,2.5,10,6,3,5,0,5,1,0,3,4,1,3,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1
2491,1,1,40,4,4,0,0,0,0.5,10,6,3,5,2,3,0,0,3,4,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,1
2492,1,1,30,25,6,1,1,1,3.5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0.920731707,1,1,1
2493,1,1,30,18,6,0,2,2,1.5,10,6,0,2,5,5,0,1,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2494,0,1,45,6,4,0,3,3,0.5,10,5,0,5,1,5,0,0,3,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0.903735632,1.049568966,0,1
2495,1,1,45,5,10,1,1,1,1.5,10,5,1,5,0,2,1,0,3,1,1,3,0,1,0,0,0,0,1,0,0,0,1,1,1,0,4,0,2,0.082706767,1,0,1
2496,0,0,35,15,5,0,0,0,0.5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.382022472,1,0,1
2497,0,0,45,25,4,0,0,0,0.5,8,1,1,1,3,4,0,0,3,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,1,1,0,0
2498,0,1,55,14,1,0,0,0,0.5,10,2,0,5,5,5,0,1,3,0,0,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0.99556541,0.809866962,1,0
2499,1,1,30,5,9,1,0,0,1.5,6,3,0,5,1,3,0,0,2,2,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,10,3,1,1,1.243404255,0,0
2500,1,1,45,19,10,1,0,0,3.5,8,2,3,4,0,2,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0
2501,1,0,35,12,1,0,0,0,1.5,10,2,0,5,3,5,0,0,3,1,0,3,2,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,0,1
2502,1,0,45,10,9,1,2,2,1.5,10,6,0,5,3,5,0,1,3,3,0,3,2,1,0,1,0,0,1,1,0,0,0,0,0,0,6,0,3,0.683478261,1.270434783,0,1
2503,1,1,30,5,8,2,0,0,3.5,9,5,2,2,5,2,0,1,2,4,1,2,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1.045064378,0,1
2504,1,1,35,23,9,1,3,3,1.5,9,4,3,3,3,5,0,0,3,4,1,3,2,1,0,0,0,0,1,1,0,0,1,0,0,4,9,2,0,0,0,0,0
2505,1,1,55,8,6.082216088,0,3,3,0.5,10,6,2,5,1,5,0,0,3,3,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.273381295,2,0,1
2506,1,1,45,21,4,1,1,1,3.5,6,6,3,2,0,0,0,1,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073791349,0.929389313,0,1
2507,1,1,35,25,4,1,3,3,0.5,10,4,3,0,0,5,0,0,1,4,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2508,1,1,35,19,5,0,0,0,2.5,4,0,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,3,1,0,0,0,1
